,CNY,CNY,CNY,CNY,JPY,JPY,JPY,JPY,GBP,GBP,GBP,GBP,EUR,EUR,EUR,EUR,pd_SP500,pd_SP500,pd_SP500,pd_SP500,SEE,SEE,SEE,SEE,N225,N225,N225,N225,GDAXI,GDAXI,GDAXI,GDAXI,FTSE,FTSE,FTSE,FTSE
,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/01/03,6.2332,6.2363,6.2203,6.2332,87.251,87.302,86.773,87.275,0.6153,0.61916,0.6152,0.61529,0.7585,0.764,0.7582,0.7586,1462.420044,1465.469971,1455.530029,1459.369995,,,,,,,,,7762.129883,7777.02002,7737.97998,7756.439941,6027.399902,6051.299805,6016.799805,6047.299805
2013/01/04,6.2325,6.2348,6.2203,6.2325,87.704,88.381,87.557,87.74,0.62197,0.6244,0.6215,0.6218,0.7674,0.7692,0.765474,0.7673,1459.369995,1467.939941,1458.98999,1466.469971,2276.99,2276.99,2276.99,2276.99,10604.5,10734.23047,10602.24023,10688.11035,7740.990234,7779.669922,7727.549805,7776.370117,6047.299805,6089.799805,6038,6089.799805
2013/01/07,6.2305,6.2339,6.2195,6.2305,88.208,88.214,87.614,88.198,0.6224,0.62411,0.62179,0.62236,0.7652,0.768014,0.7634,0.76526,1466.469971,1466.469971,1456.619995,1461.890015,2285.36,2285.36,2285.36,2285.36,10743.69043,10743.69043,10589.7002,10599.00977,7760.009766,7767.549805,7713.419922,7732.660156,6089.799805,6091.5,6060.799805,6064.600098
2013/01/08,6.2298,6.2301,6.2136,6.2298,87.278,87.74,87.039,87.253,0.62019,0.6238,0.62019,0.62027,0.762,0.76525,0.76114,0.7619,1461.890015,1461.890015,1451.640015,1457.150024,2276.07,2276.07,2276.07,2276.07,10544.20996,10602.12012,10463.42969,10508.05957,7710.700195,7754.379883,7683.47998,7695.830078,6064.600098,6088.200195,6053.600098,6053.600098
2013/01/09,6.2242,6.2279,6.2141,6.2242,86.907,87.86,86.907,86.868,0.6226,0.62523,0.6221,0.6226,0.7643,0.76693,0.76365,0.76439,1457.150024,1464.72998,1457.150024,1461.02002,2275.34,2275.34,2275.34,2275.34,10405.66992,10620.7002,10398.61035,10578.57031,7713.569824,7734.779785,7688.549805,7720.470215,6053.600098,6112.299805,6053.600098,6098.700195
2013/01/10,6.2252,6.2304,6.2131,6.2252,88.116,88.314,87.99,88.133,0.6244,0.62477,0.62046,0.6244,0.76607,0.76681,0.75666,0.766,1461.02002,1472.300049,1461.02002,1472.119995,2283.66,2283.66,2283.66,2283.66,10635.11035,10686.12012,10619.65039,10652.63965,7732.140137,7773.689941,7685.080078,7708.470215,6098.700195,6118.299805,6090.600098,6101.5
2013/01/11,6.2246,6.2247,6.2053,6.2246,89.29,89.409,88.75,89.246,0.6187,0.62152,0.6185,0.6187,0.7534,0.7546,0.748385,0.7534,1472.119995,1472.75,1467.579956,1472.050049,2243,2243,2243,2243,10786.13965,10830.42969,10748.05957,10801.57031,7725.930176,7731.450195,7683.919922,7715.529785,6101.5,6121.600098,6095.100098,6121.600098
2013/01/14,6.2162,6.2232,6.2071,6.2162,89.492,89.63,89.072,89.523,0.6202,0.62357,0.6189,0.62008,0.7485,0.749715,0.7461,0.74839,1472.050049,1472.050049,1465.689941,1470.680054,2311.74,2311.74,2311.74,2311.74,,,,,7737.609863,7785.819824,7702.359863,7729.52002,6121.600098,6134.200195,6104.899902,6107.899902
2013/01/15,6.2223,6.2234,6.2036,6.2223,89.45,89.617,88.305,89.46,0.622,0.62364,0.6213,0.622,0.7475,0.75127,0.7466,0.7475,1470.670044,1473.310059,1463.76001,1472.339966,2325.68,2325.68,2325.68,2325.68,10914.65039,10952.30957,10851.66016,10879.08008,7704.049805,7735.209961,7635.879883,7675.910156,6107.899902,6117.299805,6086.200195,6117.299805
2013/01/16,6.2134,6.2202,6.2036,6.2134,88.746,88.76,87.799,88.75,0.6221,0.62576,0.6218,0.6221,0.7513,0.7541,0.750356,0.7514,1472.329956,1473.959961,1467.599976,1472.630005,2309.5,2309.5,2309.5,2309.5,10806.41016,10806.41016,10591.29981,10600.44043,7661.609863,7694.799805,7643.140137,7691.129883,6117.299805,6117.299805,6076.100098,6104
2013/01/17,6.2195,6.2217,6.206,6.2195,88.667,89.543,88.14,88.63,0.6249,0.62639,0.6234,0.6249,0.7524,0.75352,0.7476,0.7524,1472.630005,1485.160034,1472.630005,1480.939941,2284.91,2284.91,2284.91,2284.91,10660.94043,10694.84961,10432.96973,10609.63965,7677.279785,7764.029785,7662.430176,7735.459961,6104,6135.899902,6087.5,6132.399902
2013/01/18,6.2183,6.2199,6.2054,6.2183,89.81,90.161,89.637,89.821,0.6259,0.63027,0.6251,0.6259,0.7478,0.75203,0.7464,0.7478,1480.949951,1485.97998,1475.810059,1485.97998,2317.07,2317.07,2317.07,2317.07,10791.96973,10913.29981,10787.12012,10913.29981,7747.129883,7753.490234,7702.22998,7702.22998,6132.399902,6172.5,6131.899902,6154.399902
2013/01/21,6.2194,6.2226,6.2109,6.2054,90.174,90.174,89.357,90.181,0.6307,0.63142,0.62919,0.6307,0.7508,0.751806,0.7501,0.75075,,,,,2328.22,2328.22,2328.22,2328.22,10941.4502,10941.4502,10747.74023,10747.74023,7727.77002,7749.819824,7719.02002,7748.859863,6154.399902,6182.200195,6154.399902,6181
2013/01/22,6.2207,6.2258,6.2098,6.2207,89.626,90.027,88.375,89.6,0.6314,0.6323,0.62961,0.6314,0.7513,0.753477,0.747775,0.75123,1485.97998,1492.560059,1481.160034,1492.560059,2315.14,2315.14,2315.14,2315.14,10765.09961,10859.41992,10615.2002,10709.92969,7741.879883,7746.910156,7634.259766,7696.209961,6181,6188.600098,6149.200195,6179.200195
2013/01/23,6.2226,6.2226,6.2075,6.2226,88.528,88.761,88.05,88.529,0.6314,0.63257,0.62931,0.63135,0.751,0.753352,0.748615,0.75109,1492.560059,1496.130005,1489.900024,1494.810059,2320.91,2320.91,2320.91,2320.91,10575.59961,10663.08984,10486.99023,10486.99023,7702.919922,7731.629883,7684.839844,7707.540039,6179.200195,6200.5,6178.5,6197.600098
2013/01/24,6.2216,6.2228,6.208,6.2216,88.57,89.983,88.407,88.58,0.6316,0.63458,0.6309,0.6316,0.7514,0.752519,0.7475,0.7514,1494.810059,1502.27002,1489.459961,1494.819946,2302.6,2302.6,2302.6,2302.6,10441.11035,10634.74023,10441.11035,10620.87012,7700.529785,7753.299805,7661.959961,7748.129883,6197.600098,6271.399902,6186.5,6264.899902
2013/01/25,6.2193,6.2245,6.2103,6.2193,90.54,91.18,90.289,90.558,0.6336,0.63466,0.63178,0.6336,0.748,0.74888,0.741889,0.74798,1494.819946,1503.26001,1494.819946,1502.959961,2291.3,2291.3,2291.3,2291.3,10797.29981,10926.65039,10790.9502,10926.65039,7746.779785,7865.160156,7743.189941,7857.970215,6264.899902,6284.5,6247.299805,6284.5
2013/01/28,6.2195,6.2265,6.2195,6.2195,91.181,91.181,90.554,91.179,0.6339,0.63686,0.63376,0.63391,0.7426,0.744735,0.742087,0.74261,1502.959961,1503.22998,1496.329956,1500.180054,2346.5,2346.5,2346.5,2346.5,11002.86035,11002.86035,10824.30957,10824.30957,7859.830078,7871.790039,7831.720215,7833,6284.5,6311.299805,6277,6294.399902
2013/01/29,6.2235,6.2278,6.2141,6.2235,90.43,90.99,90.333,90.46,0.637,0.63721,0.634,0.637,0.7436,0.7453,0.74119,0.7437,1500.180054,1509.349976,1498.089966,1507.839966,2358.98,2358.98,2358.98,2358.98,10751.00977,10937.62988,10751.00977,10866.71973,7841.959961,7857.140137,7800.120117,7848.569824,6294.399902,6346.399902,6285.799805,6339.200195
2013/01/30,6.2258,6.2266,6.2098,6.2258,90.77,91.398,90.749,90.79,0.635,0.63571,0.6329,0.635,0.7412,0.74164,0.73654,0.7412,1507.839966,1509.939941,1500.109985,1501.959961,2382.48,2382.48,2382.48,2382.48,10913.96973,11113.9502,10905.63965,11113.9502,7855.680176,7863.350098,7775.029785,7811.310059,6339.200195,6354.5,6316.299805,6323.100098
2013/01/31,6.2195,6.2195,6.2088,6.2195,91,91.221,90.739,91.021,0.633,0.63375,0.63086,0.633,0.737,0.738334,0.735835,0.73701,1501.959961,1504.189941,1496.76001,1498.109985,2385.42,2385.42,2385.42,2385.42,11057.5,11145.37988,11007.76953,11138.66016,7800.450195,7812.339844,7765.200195,7776.049805,6323.100098,6323.100098,6276.899902,6276.899902
2013/02/01,6.2178,6.2315,6.2088,6.2178,91.7,92.553,91.614,91.707,0.6301,0.63528,0.6297,0.63011,0.7347,0.735895,0.7303,0.7347,1498.109985,1514.410034,1498.109985,1513.170044,2419.02,2419.02,2419.02,2419.02,11193.71973,11237.83984,11142.25977,11191.33984,7792.589844,7853.370117,7784.970215,7833.390137,6276.899902,6354,6275.5,6347.200195
2013/02/04,6.2304,6.2374,6.2199,6.2304,92.772,93.17,92.518,92.77,0.6368,0.6372,0.6349,0.63674,0.73275,0.7381,0.7327,0.73267,1513.170044,1513.170044,1495.02002,1495.709961,2428.15,2428.15,2428.15,2428.15,11254.16016,11285.49023,11194.74023,11260.34961,7822.540039,7837.640137,7637.680176,7638.22998,6347.200195,6347.299805,6236.700195,6246.799805
2013/02/05,6.2304,6.2368,6.2189,6.2304,92.15,93.502,92.119,92.153,0.63456,0.6385,0.63299,0.6347,0.74015,0.7427,0.73697,0.7401,1495.709961,1514.959961,1495.709961,1511.290039,2433.13,2433.13,2433.13,2433.13,11105.24023,11170.84961,11046.91992,11046.91992,7643.540039,7677.140137,7622.299805,7664.660156,6246.799805,6296.5,6244.100098,6282.799805
2013/02/06,6.2278,6.2355,6.2194,6.2278,93.57,94.025,93.308,93.57,0.6383,0.6396,0.6378,0.6383,0.7362,0.74061,0.7355,0.7363,1511.290039,1512.530029,1504.709961,1512.119995,2434.48,2434.48,2434.48,2434.48,11236.7002,11498.41992,11232.04981,11463.75,7665.879883,7694.419922,7537.290039,7581.180176,6282.799805,6321.5,6265.600098,6295.299805
2013/02/07,6.229,6.2374,6.2225,6.2291,93.43,93.9,93.093,93.435,0.6384,0.6391,0.63425,0.6384,0.7395,0.747736,0.736616,0.73943,1512.119995,1512.900024,1498.48999,1509.390015,2418.53,2418.53,2418.53,2418.53,11406.32031,11446.80957,11295.62012,11357.07031,7581.370117,7661.310059,7565.319824,7590.850098,6295.299805,6313,6216.700195,6228.399902
2013/02/08,6.2332,6.2376,6.2184,6.233,93.608,93.712,92.201,93.633,0.6365,0.63663,0.6312,0.63653,0.74708,0.7482,0.744713,0.74686,1509.390015,1518.310059,1509.390015,1517.930054,2432.4,2432.4,2432.4,2432.4,11179.96973,11299.70996,11135.88965,11153.16016,7607.569824,7655.310059,7577.339844,7652.140137,6228.399902,6278.100098,6228.399902,6263.899902
2013/02/11,6.2529,6.2532,6.2225,6.253,92.54,93.494,92.45,92.535,0.6329,0.63874,0.63248,0.63282,0.7481,0.7485,0.745651,0.74804,1517.930054,1518.310059,1513.609985,1517.01001,,,,,,,,,7627.720215,7676.819824,7597.609863,7633.740234,6263.899902,6294.799805,6252.299805,6277.100098
2013/02/12,6.2329,6.2363,6.2225,6.2328,94.18,94.388,92.979,94.191,0.6387,0.64186,0.63828,0.6387,0.7461,0.74804,0.7422,0.74607,1517.01001,1522.290039,1515.609985,1519.430054,,,,,11346.71973,11460.63965,11343.44043,11369.12012,7619.120117,7661.970215,7593.660156,7660.189941,6277.100098,6338.399902,6259.799805,6338.399902
2013/02/13,6.2324,6.2362,6.2225,6.2325,93.3,93.75,92.828,93.305,0.6379,0.64383,0.6373,0.6379,0.7434,0.744535,0.739749,0.74338,1519.430054,1524.689941,1515.930054,1520.329956,,,,,11333.71973,11365.26953,11196.66016,11251.41016,7678.47998,7737.410156,7650.290039,7711.890137,6338.399902,6384.700195,6311.600098,6359.100098
2013/02/14,6.233,6.2366,6.2225,6.2328,93.222,93.699,92.96,93.256,0.6438,0.64567,0.6433,0.64379,0.7438,0.750734,0.7432,0.7438,1520.329956,1523.140015,1514.02002,1521.380005,,,,,11273.40039,11356.54004,11243.49023,11307.28027,7697.890137,7729.359863,7607.47998,7631.189941,6359.100098,6364.700195,6302,6327.399902
2013/02/15,6.2327,6.2366,6.2225,6.2326,92.95,93.797,92.22,92.957,0.6457,0.64658,0.64309,0.64572,0.7489,0.75135,0.746826,0.7489,1521.380005,1524.23999,1514.140015,1519.790039,,,,,11239.20996,11261.58008,11065.05957,11173.83008,7636.259766,7649.5,7588.569824,7593.509766,6327.399902,6352.200195,6309.799805,6328.299805
2013/02/18,6.2243,6.247,6.2243,6.2244,93.75,94.182,93.702,93.722,0.6461,0.64759,0.6452,0.64599,0.7495,0.750441,0.7477,0.7494,,,,,2421.56,2421.56,2421.56,2421.56,11318.21973,11445.45996,11308.83008,11407.87012,7591.080078,7629.779785,7568.160156,7628.72998,6328.299805,6330.200195,6306.799805,6318.200195
2013/02/19,6.2428,6.248,6.231,6.2428,93.61,93.904,93.358,93.65,0.6461,0.64748,0.645,0.6461,0.7491,0.7501,0.747831,0.74922,1519.790039,1530.939941,1519.790039,1530.939941,2382.91,2382.91,2382.91,2382.91,11336.4502,11412.86035,11336.4502,11372.33984,7614.100098,7762.899902,7611.600098,7752.450195,6318.200195,6385.100098,6304.399902,6379.100098
2013/02/20,6.2435,6.2483,6.2276,6.2435,93.708,93.752,93.14,93.708,0.6482,0.65411,0.64729,0.6482,0.7465,0.74822,0.74438,0.7465,1530.939941,1530.939941,1511.410034,1511.949951,2397.18,2397.18,2397.18,2397.18,11485.65039,11510.51953,11440.09961,11468.28027,7747.209961,7784.640137,7709.47998,7728.899902,6379.100098,6412.399902,6368.200195,6395.399902
2013/02/21,6.2412,6.2446,6.2305,6.2407,93.65,93.848,92.81,93.66,0.6566,0.6604,0.6548,0.6566,0.7534,0.759203,0.7525,0.7534,1511.949951,1511.949951,1497.290039,1502.420044,2325.95,2325.95,2325.95,2325.95,11404.73047,11442.11035,11301.76953,11309.12988,7681.609863,7688.439941,7561.839844,7583.569824,6395.399902,6395.399902,6278,6291.5
2013/02/22,6.2388,6.246,6.2255,6.239,93.15,93.485,92.92,93.15,0.6552,0.6559,0.6529,0.6552,0.7579,0.760514,0.755099,0.7579,1502.420044,1515.640015,1502.420044,1515.599976,2314.16,2314.16,2314.16,2314.16,11238.75,11390.65039,11175.66992,11385.94043,7619.810059,7681.120117,7607.259766,7661.910156,6291.5,6347.299805,6291.5,6335.700195
2013/02/25,6.2226,6.2385,6.2226,6.2223,94.231,94.302,93.695,94.22,0.6624,0.66269,0.6595,0.66237,0.7579,0.75856,0.7512,0.75781,1515.599976,1525.839966,1487.849976,1487.849976,2325.82,2325.82,2325.82,2325.82,11564.54981,11662.51953,11562.09961,11662.51953,7731.799805,7860.569824,7726.399902,7773.189941,6335.700195,6390.100098,6324,6355.399902
2013/02/26,6.2329,6.2379,6.2195,6.2329,92.36,92.733,91.424,92.397,0.65938,0.66107,0.65703,0.65945,0.7654,0.768049,0.76243,0.7654,1487.849976,1498.98999,1485.01001,1496.939941,2293.34,2293.34,2293.34,2293.34,11449.66016,11520.24023,11374.83008,11398.80957,7682.240234,7683.959961,7589.319824,7597.109863,6355.399902,6355.399902,6258.600098,6270.399902
2013/02/27,6.2284,6.2335,6.2168,6.2285,92.1,92.238,91.186,92.11,0.6609,0.66291,0.65838,0.66094,0.76515,0.7667,0.76184,0.76535,1496.939941,1520.079956,1494.880005,1515.98999,2313.22,2313.22,2313.22,2313.22,11418.55957,11419.62012,11253.96973,11253.96973,7641.839844,7679.439941,7565.779785,7675.830078,6270.399902,6335.899902,6269.299805,6325.899902
2013/02/28,6.2261,6.228,6.2122,6.2262,92.31,92.651,92.003,92.303,0.6593,0.65998,0.6573,0.6593,0.7604,0.7657,0.759878,0.7604,1515.98999,1525.339966,1514.459961,1514.680054,2365.59,2365.59,2365.59,2365.59,11396.73047,11563.75,11392.55957,11559.36035,7712.200195,7753.390137,7691.810059,7741.700195,6325.899902,6372,6325.899902,6360.799805
2013/03/01,6.2223,6.2265,6.2114,6.2224,92.57,93.472,92.452,92.582,0.6595,0.6672,0.6585,0.6594,0.7656,0.77098,0.763359,0.7657,1514.680054,1519.98999,1501.47998,1518.199951,2359.51,2359.51,2359.51,2359.51,11464.70996,11648.62988,11464.70996,11606.37988,7735.350098,7767.669922,7627.990234,7708.160156,6360.799805,6391.700195,6308.600098,6378.600098
2013/03/04,6.2228,6.2286,6.2151,6.2204,93.553,93.718,93.281,93.564,0.6651,0.6663,0.66335,0.66507,0.7682,0.7702,0.7675,0.76823,1518.199951,1525.27002,1512.290039,1525.199951,2273.4,2273.4,2273.4,2273.4,11695.4502,11767.67969,11613.58984,11652.29004,7654.669922,7708.879883,7637.319824,7691.680176,6378.600098,6379.299805,6333.200195,6345.600098
2013/03/05,6.2226,6.229,6.2124,6.2225,93.397,93.505,92.93,93.401,0.661,0.66182,0.65796,0.661,0.76711,0.7684,0.7649,0.7671,1525.199951,1543.469971,1525.199951,1539.790039,2326.31,2326.31,2326.31,2326.31,11732.57031,11779.41992,11666.37988,11683.4502,7779.620117,7883.600098,7772.330078,7870.310059,6345.600098,6437.299805,6344.799805,6432
2013/03/06,6.2225,6.2254,6.2062,6.2222,93.27,93.657,93.02,93.289,0.6606,0.6647,0.6598,0.6606,0.7664,0.769823,0.765088,0.76637,1539.790039,1545.25,1538.109985,1541.459961,2347.18,2347.18,2347.18,2347.18,11811.05957,11933.82031,11803.08984,11932.26953,7907.390137,7977.640137,7898.040039,7919.330078,6432,6461,6418.700195,6427.600098
2013/03/07,6.2186,6.2241,6.2102,6.2187,93.92,94.74,93.81,93.927,0.6668,0.668,0.6633,0.66681,0.7705,0.77061,0.76259,0.7705,1541.459961,1545.780029,1541.459961,1544.26001,2324.29,2324.29,2324.29,2324.29,12037.25,12069.59961,11946.00977,11968.08008,7934.189941,7956.259766,7911.560059,7939.77002,6427.600098,6459.700195,6427.299805,6439.200195
2013/03/08,6.2195,6.2243,6.2044,6.2194,94.898,96.487,94.843,94.928,0.6655,0.67077,0.6646,0.6655,0.7627,0.771605,0.761365,0.7627,1544.26001,1552.47998,1542.939941,1551.180054,2318.61,2318.61,2318.61,2318.61,12066.5,12283.62012,12065.08984,12283.62012,7970.660156,8015.069824,7962.279785,7986.470215,6439.200195,6489.5,6439.200195,6483.600098
2013/03/11,6.2726,6.2738,6.2144,6.2724,96.185,96.233,95.98,96.17,0.6707,0.67257,0.6692,0.67069,0.7699,0.7701,0.7678,0.76994,1551.150024,1556.27002,1547.359985,1556.219971,2310.59,2310.59,2310.59,2310.59,12363.08984,12403.9502,12300.83008,12349.04981,7967.459961,7989.209961,7954.580078,7984.290039,6483.600098,6505.299805,6473.600098,6503.600098
2013/03/12,6.2217,6.2222,6.2062,6.2217,96.63,96.677,95.646,96.619,0.6709,0.67391,0.6705,0.6709,0.76732,0.769598,0.764935,0.7673,1556.219971,1556.77002,1548.23999,1552.47998,2286.6,2286.6,2286.6,2286.6,12433.59961,12461.96973,12314.80957,12314.80957,7970.830078,7999.5,7933.939941,7966.120117,6503.600098,6534,6491.799805,6510.600098
2013/03/13,6.214,6.2202,6.2038,6.214,95.83,96.239,95.48,95.82,0.6709,0.6711,0.6677,0.6709,0.7675,0.77369,0.7654,0.7675,1552.47998,1556.390015,1548.25,1554.52002,2263.97,2263.97,2263.97,2263.97,12252.29004,12339.4502,12234.48047,12239.66016,7964.77002,7978.839844,7942.370117,7970.910156,6510.600098,6510.600098,6437.600098,6481.5
2013/03/14,6.2132,6.2191,6.2118,6.2132,96.02,96.564,95.704,96.02,0.67,0.6703,0.6647,0.67,0.7717,0.774425,0.77041,0.7717,1554.52002,1563.319946,1554.52002,1563.22998,2270.28,2270.28,2270.28,2270.28,12332.16016,12395.73047,12248.65039,12381.19043,8013.25,8060.259766,8011.220215,8058.370117,6481.5,6532.600098,6478.5,6529.399902
2013/03/15,6.2139,6.2191,6.2035,6.2139,95.95,96.257,95.16,95.962,0.6627,0.66352,0.65903,0.66269,0.7685,0.769,0.76312,0.7685,1563.209961,1563.619995,1555.73999,1560.699951,2278.4,2278.4,2278.4,2278.4,12437.67969,12560.9502,12434.46973,12560.9502,8074.029785,8074.470215,7996.950195,8042.850098,6529.399902,6533.799805,6470.100098,6489.700195
2013/03/18,6.2932,6.2981,6.205,6.2875,94.911,95.18,94.32,94.889,0.6621,0.6632,0.6605,0.66192,0.7753,0.77625,0.770796,0.77563,1560.699951,1560.699951,1545.130005,1552.099976,2240.02,2240.02,2240.02,2240.02,12365.44043,12373.16992,12220.62988,12220.62988,7924.040039,8020.910156,7901.939941,8010.700195,6489.700195,6489.700195,6386.200195,6457.899902
2013/03/19,6.2144,6.2204,6.2057,6.2143,95.344,95.718,94.77,95.343,0.6623,0.66339,0.66047,0.6623,0.7725,0.7758,0.7713,0.7725,1552.099976,1557.25,1538.569946,1548.339966,2257.43,2257.43,2257.43,2257.43,12405.61035,12491.16016,12401.12012,12468.23047,7980.540039,8000.970215,7919.450195,7947.790039,6457.899902,6474.600098,6414.5,6441.299805
2013/03/20,6.2138,6.2168,6.2019,6.2138,95.06,95.64,94.832,95.05,0.6624,0.6653,0.6587,0.6624,0.7773,0.7773,0.770873,0.77737,1548.339966,1561.560059,1548.339966,1558.709961,2317.37,2317.37,2317.37,2317.37,,,,,7995.589844,8030.459961,7972.209961,8001.970215,6441.299805,6475.600098,6421.299805,6432.700195
2013/03/21,6.2089,6.2177,6.2028,6.2089,95.93,96.024,95.073,95.955,0.6624,0.6625,0.65759,0.6624,0.7728,0.776096,0.7718,0.7727,1558.709961,1558.709961,1543.550049,1545.800049,2324.24,2324.24,2324.24,2324.24,12592,12650.25977,12586.05957,12635.69043,7989.589844,7999.339844,7887.669922,7932.509766,6432.700195,6435.600098,6364,6388.600098
2013/03/22,6.2129,6.2173,6.2022,6.2129,94.91,95.055,94.221,94.91,0.6587,0.65887,0.656,0.65867,0.7749,0.7758,0.769,0.7749,1545.900024,1557.73999,1545.900024,1556.890015,2328.28,2328.28,2328.28,2328.28,12498.50977,12522.04981,12338.53027,12338.53027,7917.640137,7953.930176,7876.359863,7911.350098,6388.600098,6426.5,6374.5,6392.799805
2013/03/25,6.1725,6.2134,6.166,6.1722,94.849,94.95,94.364,94.828,0.656,0.6602,0.6555,0.65591,0.7678,0.77716,0.7664,0.76781,1556.890015,1564.910034,1546.219971,1551.689941,2326.72,2326.72,2326.72,2326.72,12507.61035,12594.36035,12480.41992,12546.45996,7988.27002,8030.759766,7847.970215,7870.899902,6392.799805,6458.5,6366.600098,6378.399902
2013/03/26,6.2092,6.2138,6.2007,6.2103,93.942,94.44,93.87,93.963,0.6588,0.66059,0.65759,0.6588,0.7776,0.779144,0.775976,0.7777,1551.689941,1563.949951,1551.689941,1563.77002,2297.67,2297.67,2297.67,2297.67,12461.79004,12540.12012,12456.04004,12471.62012,7889.149902,7912.52002,7859.27002,7879.669922,6378.399902,6404.5,6369.600098,6399.399902
2013/03/27,6.2083,6.218,6.2025,6.2121,94.62,94.881,94.072,94.635,0.6595,0.66243,0.6588,0.6595,0.77758,0.783926,0.7771,0.7776,1563.75,1564.069946,1551.900024,1562.849976,2301.26,2301.26,2301.26,2301.26,12476.58008,12502.25977,12442.38965,12493.79004,7905.959961,7916.759766,7750.379883,7789.089844,6399.399902,6420.899902,6344.200195,6387.600098
2013/03/28,6.2147,6.2182,6.2043,6.2147,94.31,94.424,93.87,94.316,0.661,0.66138,0.65797,0.66098,0.7828,0.7838,0.7785,0.7826,1562.859985,1570.280029,1561.079956,1569.189941,2236.3,2236.3,2236.3,2236.3,12457.12988,12462.86035,12286.37012,12335.95996,7791.140137,7842.580078,7778.02002,7795.310059,6387.600098,6447.899902,6382,6411.700195
2013/03/29,6.2126,6.2201,6.206,6.2126,94.183,94.255,93.992,94.19,0.658,0.6588,0.6571,0.658,0.7804,0.78156,0.7791,0.78028,,,,,2236.62,2236.62,2236.62,2236.62,12405.53027,12425.95996,12319.75,12397.91016,,,,,,,,
2013/04/01,6.2161,6.2319,6.1895,6.2161,94.262,94.346,93.18,94.282,0.658,0.6588,0.65619,0.65807,0.78091,0.78282,0.77721,0.7809,1569.180054,1570.569946,1558.469971,1562.170044,2234.4,2234.4,2234.4,2234.4,12371.33984,12384.83008,12133,12135.01953,7795.310059,7795.310059,7795.310059,7795.310059,,,,
2013/04/02,6.1956,6.2045,6.1816,6.1956,93.16,93.529,92.615,93.18,0.6569,0.6617,0.65536,0.6569,0.7782,0.780378,0.7765,0.7782,1562.170044,1573.660034,1562.170044,1570.25,2227.74,2227.74,2227.74,2227.74,12051.57031,12107.40039,11805.78027,12003.42969,7806.120117,7949.200195,7805.919922,7943.870117,6411.700195,6501.799805,6408.799805,6490.700195
2013/04/03,6.1987,6.204,6.1886,6.1987,93.33,93.672,92.8,93.362,0.66186,0.6632,0.6597,0.6619,0.78,0.7817,0.7774,0.78,1570.25,1571.469971,1549.800049,1553.689941,2225.29,2225.29,2225.29,2225.29,12112.08984,12362.2002,12102.04981,12362.2002,7926.879883,7953.149902,7869.810059,7874.75,6490.700195,6491.799805,6416.700195,6420.299805
